date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,year,month,quarter,house_age,is_renovated,years_since_renovation,living_lot_ratio,sqft_per_bedroom,sqft_per_bathroom,has_basement,basement_ratio,price_per_sqft,condition_label,state,zipcode
2014-07-08,613000.0,2.0,2.0,1170,1890,1.5,0,1,4,1170,0,1927,0,2425 Westview Dr W,Seattle,WA 98119,USA,2014,7,3,98,0,98,0.6190476190476191,585.0,585.0,0,0.0,523.9316239316239,Good,WA,98119
2014-07-08,592350.0,2.0,2.0,1570,4665,1.0,0,0,3,1570,0,2006,0,Adair Creek Trail,Redmond,WA 98053,USA,2014,7,3,19,0,19,0.3365487674169346,785.0,785.0,0,0.0,377.2929936305732,Average,WA,98053
2014-07-08,232000.0,3.0,1.5,1460,15000,1.0,0,0,3,1460,0,1966,1963,31605-31625 51st Ave S,Auburn,WA 98001,USA,2014,7,3,59,1,62,0.09733333333333333,486.6666666666667,973.3333333333334,0,0.0,158.9041095890411,Average,WA,98001
2014-07-08,250000.0,3.0,1.75,1140,10400,1.0,0,0,4,1140,0,1983,0,1705 Douglas Ct,Milton,WA 98354,USA,2014,7,3,42,0,42,0.10961538461538461,380.0,651.4285714285714,0,0.0,219.2982456140351,Good,WA,98354
2014-07-08,115000.0,1.0,2.0,1150,9812,1.0,0,0,4,1150,0,1962,0,34215 40th Ave S,Auburn,WA 98001,USA,2014,7,3,63,0,63,0.11720342437831227,1150.0,575.0,0,0.0,100.0,Good,WA,98001
2014-07-08,1115000.0,4.0,2.5,3180,31931,1.0,0,0,4,2390,790,1978,2000,3108 142nd Pl NE,Bellevue,WA 98007,USA,2014,7,3,47,1,25,0.09958974037768939,795.0,1272.0,1,0.24842767295597484,350.62893081761007,Good,WA,98007
2014-07-08,585000.0,4.0,2.5,2630,6185,2.0,0,0,3,2630,0,1999,0,3505 Monterey Ct NE,Renton,WA 98056,USA,2014,7,3,26,0,26,0.42522231204527083,657.5,1052.0,0,0.0,222.43346007604563,Average,WA,98056
2014-07-08,580000.0,3.0,2.25,1940,5980,1.0,0,0,3,1520,420,1987,2000,1130 Oak Hill Pl NW,Issaquah,WA 98027,USA,2014,7,3,38,1,25,0.32441471571906355,646.6666666666666,862.2222222222222,1,0.21649484536082475,298.96907216494844,Average,WA,98027
2014-07-08,165000.0,1.0,1.0,850,8050,1.0,0,0,2,850,0,1906,0,3510 S Holly St,Seattle,WA 98118,USA,2014,7,3,119,0,119,0.10559006211180125,850.0,850.0,0,0.0,194.11764705882354,Fair,WA,98118
2014-07-08,430000.0,3.0,2.0,1550,6039,1.0,0,0,5,830,720,1942,0,6537 36th Ave SW,Seattle,WA 98126,USA,2014,7,3,83,0,83,0.2566650107633714,516.6666666666666,775.0,1,0.4645161290322581,277.4193548387097,Very Good,WA,98126
2014-07-08,383000.0,3.0,2.25,2090,15000,1.0,0,0,3,2090,0,1961,2004,608 Riverside Dr SE,North Bend,WA 98045,USA,2014,7,3,64,1,21,0.13933333333333334,696.6666666666666,928.8888888888889,0,0.0,183.25358851674642,Average,WA,98045
2014-07-08,1195000.0,4.0,3.5,3960,6654,2.0,0,0,3,2850,1110,2006,0,2905 25th Ave W,Seattle,WA 98199,USA,2014,7,3,19,0,19,0.5951307484220018,990.0,1131.4285714285713,1,0.2803030303030303,301.7676767676768,Average,WA,98199
2014-07-08,201500.0,3.0,1.0,1320,5000,1.5,0,0,3,1320,0,1912,1994,4207 SW Manning St,Seattle,WA 98116,USA,2014,7,3,113,1,31,0.264,440.0,1320.0,0,0.0,152.65151515151516,Average,WA,98116
2014-07-08,690000.0,4.0,2.5,3220,35400,2.0,0,0,3,3220,0,1991,0,16831 NE 176th St,Woodinville,WA 98072,USA,2014,7,3,34,0,34,0.09096045197740113,805.0,1288.0,0,0.0,214.28571428571428,Average,WA,98072
2014-07-08,325000.0,2.0,1.0,800,7260,1.0,0,0,3,800,0,1953,0,7354 27th Ave SW,Seattle,WA 98126,USA,2014,7,3,72,0,72,0.11019283746556474,400.0,800.0,0,0.0,406.25,Average,WA,98126
2014-07-08,375000.0,3.0,1.75,1660,9673,1.0,0,0,3,1130,530,1976,0,13300 NE 186th St,Woodinville,WA 98072,USA,2014,7,3,49,0,49,0.17161170267755607,553.3333333333334,948.5714285714286,1,0.3192771084337349,225.90361445783134,Average,WA,98072
2014-07-08,600000.0,4.0,2.5,2250,11370,2.0,0,0,3,2250,0,1991,0,12362 76th Ct NE,Kirkland,WA 98034,USA,2014,7,3,34,0,34,0.19788918205804748,562.5,900.0,0,0.0,266.6666666666667,Average,WA,98034
2014-07-08,340000.0,3.0,2.25,2120,13090,1.0,0,0,3,2120,0,1997,0,1310 G St SE,Auburn,WA 98002,USA,2014,7,3,28,0,28,0.16195569136745608,706.6666666666666,942.2222222222222,0,0.0,160.37735849056602,Average,WA,98002
2014-07-08,890000.0,4.0,2.75,2310,4020,3.0,0,0,5,2310,0,1979,0,1602 32nd Ave,Seattle,WA 98122,USA,2014,7,3,46,0,46,0.5746268656716418,577.5,840.0,0,0.0,385.28138528138527,Very Good,WA,98122
2014-07-08,415000.0,4.0,1.75,1920,7700,2.0,0,0,4,1920,0,1970,0,7209 SE 70th St,Newcastle,WA 98056,USA,2014,7,3,55,0,55,0.24935064935064935,480.0,1097.142857142857,0,0.0,216.14583333333334,Good,WA,98056
2014-07-08,255000.0,3.0,1.75,1550,9720,1.0,0,0,3,1050,500,1976,0,22821 SE 288th St,Black Diamond,WA 98010,USA,2014,7,3,49,0,49,0.15946502057613168,516.6666666666666,885.7142857142857,1,0.3225806451612903,164.51612903225808,Average,WA,98010
2014-07-08,530000.0,2.0,2.5,1785,779,2.0,0,0,3,1595,190,1975,0,1600-1718 107th Ave SE,Bellevue,WA 98004,USA,2014,7,3,50,0,50,2.2913992297817716,892.5,714.0,1,0.10644257703081232,296.9187675070028,Average,WA,98004
2014-07-08,468000.0,3.0,1.5,1830,9848,1.0,0,0,5,1830,0,1962,0,12000-12098 SE 71st Pl,Newcastle,WA 98056,USA,2014,7,3,63,0,63,0.18582453290008125,610.0,1220.0,0,0.0,255.7377049180328,Very Good,WA,98056
2014-07-08,970000.0,5.0,2.75,3500,5040,2.0,0,2,3,2950,550,1927,2007,5433 37th Ave SW,Seattle,WA 98126,USA,2014,7,3,98,1,18,0.6944444444444444,700.0,1272.7272727272727,1,0.15714285714285714,277.14285714285717,Average,WA,98126
2014-07-08,599000.0,3.0,2.0,2560,14680,1.0,0,0,3,1330,1230,1987,2000,16604 NE 42nd Ct,Redmond,WA 98052,USA,2014,7,3,38,1,25,0.17438692098092642,853.3333333333334,1280.0,1,0.48046875,233.984375,Average,WA,98052
2014-07-08,399500.0,4.0,1.75,1360,4840,1.5,0,0,4,1360,0,1928,0,5048 35th Ave SW,Seattle,WA 98126,USA,2014,7,3,97,0,97,0.2809917355371901,340.0,777.1428571428571,0,0.0,293.75,Good,WA,98126
2014-07-08,2458000.0,4.0,5.25,6500,14986,2.0,0,0,3,5180,1320,2001,0,2205 78th Ave NE,Medina,WA 98039,USA,2014,7,3,24,0,24,0.43373815561190443,1625.0,1238.095238095238,1,0.20307692307692307,378.15384615384613,Average,WA,98039
2014-07-08,1205000.0,4.0,3.5,3150,5500,2.0,0,0,3,3150,0,2014,0,4908 32nd Ave NE,Seattle,WA 98105,USA,2014,7,3,11,0,11,0.5727272727272728,787.5,900.0,0,0.0,382.53968253968253,Average,WA,98105
2014-07-08,325000.0,2.0,1.0,810,4080,1.0,0,0,4,810,0,1941,1998,3620 SW Holden St,Seattle,WA 98126,USA,2014,7,3,84,1,27,0.19852941176470587,405.0,810.0,0,0.0,401.2345679012346,Good,WA,98126
2014-07-08,1135250.0,5.0,4.0,7320,217800,2.0,0,0,3,7320,0,1992,0,19100 SE 174th St,Renton,WA 98058,USA,2014,7,3,33,0,33,0.03360881542699724,1464.0,1830.0,0,0.0,155.08879781420765,Average,WA,98058
2014-07-08,568000.0,4.0,1.75,2790,17476,1.0,0,2,3,1450,1340,1956,2001,2714 SW 164th Pl,Burien,WA 98166,USA,2014,7,3,69,1,24,0.1596475165941863,697.5,1594.2857142857142,1,0.48028673835125446,203.584229390681,Average,WA,98166
2014-07-08,517000.0,2.0,1.5,1920,3408,1.0,0,0,4,960,960,1912,1989,1103 26th Ave,Seattle,WA 98122,USA,2014,7,3,113,1,36,0.5633802816901409,960.0,1280.0,1,0.5,269.2708333333333,Good,WA,98122
2014-07-08,469950.0,4.0,2.75,2530,14178,2.0,0,0,3,2530,0,1997,0,15200 287th Ave NE,Duvall,WA 98019,USA,2014,7,3,28,0,28,0.17844547891098886,632.5,920.0,0,0.0,185.7509881422925,Average,WA,98019
2014-07-08,1675000.0,3.0,2.5,3490,8343,2.0,1,4,4,2150,1340,1939,1991,Burke-Gilman Trail,Seattle,WA 98125,USA,2014,7,3,86,1,34,0.4183147548843342,1163.3333333333333,1396.0,1,0.3839541547277937,479.9426934097421,Good,WA,98125
2014-07-08,2180000.0,6.0,2.75,4710,11000,2.0,0,3,3,3690,1020,1931,0,4530 51st Ave NE,Seattle,WA 98105,USA,2014,7,3,94,0,94,0.42818181818181816,785.0,1712.7272727272727,1,0.21656050955414013,462.84501061571126,Average,WA,98105
2014-07-08,623000.0,3.0,1.75,2050,16313,1.0,0,0,2,2050,0,1973,0,4009 97th Ave SE,Mercer Island,WA 98040,USA,2014,7,3,52,0,52,0.12566664623306564,683.3333333333334,1171.4285714285713,0,0.0,303.9024390243902,Fair,WA,98040
2014-07-08,720000.0,4.0,2.25,2410,8400,2.0,0,0,5,2410,0,1965,0,16451 NE 18th St,Bellevue,WA 98008,USA,2014,7,3,60,0,60,0.2869047619047619,602.5,1071.111111111111,0,0.0,298.7551867219917,Very Good,WA,98008
2014-07-08,205000.0,3.0,1.0,1180,8240,1.0,0,0,4,1180,0,1967,0,30105 10th Ave S,Federal Way,WA 98003,USA,2014,7,3,58,0,58,0.14320388349514562,393.3333333333333,1180.0,0,0.0,173.72881355932202,Good,WA,98003
2014-07-08,148000.0,2.0,1.0,630,4200,1.0,0,0,3,630,0,1930,1997,7760 10th Ave SW,Seattle,WA 98106,USA,2014,7,3,95,1,28,0.15,315.0,630.0,0,0.0,234.9206349206349,Average,WA,98106
2014-07-08,950000.0,3.0,2.5,3480,7800,1.0,0,0,4,1750,1730,1941,1998,10323 Valmay Ave NW,Seattle,WA 98177,USA,2014,7,3,84,1,27,0.4461538461538462,1160.0,1392.0,1,0.49712643678160917,272.98850574712645,Good,WA,98177
2014-07-08,405000.0,3.0,1.5,1010,7683,1.5,0,0,5,1010,0,1953,0,12500-12578 10th Ave NE,Seattle,WA 98125,USA,2014,7,3,72,0,72,0.13145906546921776,336.6666666666667,673.3333333333334,0,0.0,400.990099009901,Very Good,WA,98125
2014-07-08,293000.0,3.0,2.25,1910,3481,2.0,0,0,3,1910,0,2009,0,19358 114th Pl SE,Kent,WA 98031,USA,2014,7,3,16,0,16,0.5486929043378339,636.6666666666666,848.8888888888889,0,0.0,153.40314136125656,Average,WA,98031
2014-07-08,550000.0,3.0,3.5,2490,3582,2.0,0,0,3,1720,770,2005,0,320 NW Boulder Pl,Issaquah,WA 98027,USA,2014,7,3,20,0,20,0.695142378559464,830.0,711.4285714285714,1,0.3092369477911647,220.8835341365462,Average,WA,98027
2014-07-08,435000.0,4.0,2.5,2150,3143,2.0,0,0,3,2150,0,2010,0,1356 Elma Pl NE,Renton,WA 98059,USA,2014,7,3,15,0,15,0.6840598154629335,537.5,860.0,0,0.0,202.32558139534885,Average,WA,98059
2014-07-08,355000.0,4.0,2.75,3000,5470,2.0,0,0,3,3000,0,2005,0,22710 SE 268th Pl,Maple Valley,WA 98038,USA,2014,7,3,20,0,20,0.5484460694698354,750.0,1090.909090909091,0,0.0,118.33333333333333,Average,WA,98038
2014-07-08,673000.0,3.0,2.75,2830,3496,2.0,0,0,3,2830,0,2012,1912,24588-24638 SE Issaquah-Fall City Rd,Issaquah,WA 98029,USA,2014,7,3,13,1,113,0.8094965675057209,943.3333333333334,1029.090909090909,0,0.0,237.80918727915196,Average,WA,98029
2014-07-08,449990.0,4.0,2.5,2680,5539,2.0,0,0,3,2680,0,2013,1923,13800 453rd Ave SE,North Bend,WA 98045,USA,2014,7,3,12,1,102,0.48384184870915325,670.0,1072.0,0,0.0,167.90671641791045,Average,WA,98045
2014-07-08,249000.0,2.0,1.5,1090,2686,2.0,0,0,3,1090,0,1982,0,13124 113th Pl NE,Kirkland,WA 98034,USA,2014,7,3,43,0,43,0.4058078927773641,545.0,726.6666666666666,0,0.0,228.44036697247705,Average,WA,98034
2014-07-08,380000.0,4.0,2.5,1984,32400,1.0,0,0,3,1564,420,1962,2003,26856 12th Ave S,Des Moines,WA 98198,USA,2014,7,3,63,1,22,0.06123456790123457,496.0,793.6,1,0.21169354838709678,191.53225806451613,Average,WA,98198
2014-07-08,760005.0,4.0,2.75,3090,5859,2.0,0,0,3,3090,0,2010,0,384 218th Pl SE,Sammamish,WA 98074,USA,2014,7,3,15,0,15,0.5273937532002048,772.5,1123.6363636363637,0,0.0,245.95631067961165,Average,WA,98074
2014-07-08,674600.0,4.0,2.5,2610,5140,2.0,0,0,3,2610,0,2006,0,922 N 91st St,Seattle,WA 98103,USA,2014,7,3,19,0,19,0.5077821011673151,652.5,1044.0,0,0.0,258.46743295019155,Average,WA,98103
2014-07-08,812000.0,4.0,3.5,3370,3634,2.0,0,0,3,2750,620,2007,0,2154 NE Morgan Ln,Issaquah,WA 98029,USA,2014,7,3,18,0,18,0.9273527793065492,842.5,962.8571428571429,1,0.18397626112759644,240.94955489614244,Average,WA,98029
2014-07-08,333490.0,4.0,2.5,2250,3916,2.0,0,0,3,2250,0,2014,0,29024 121st Way SE,Auburn,WA 98092,USA,2014,7,3,11,0,11,0.5745658835546475,562.5,900.0,0,0.0,148.21777777777777,Average,WA,98092
2014-07-08,320000.0,3.0,3.25,1450,1387,2.0,0,0,3,1180,270,2013,1923,5107 Puget Blvd SW,Seattle,WA 98106,USA,2014,7,3,12,1,102,1.0454217736121125,483.3333333333333,446.15384615384613,1,0.18620689655172415,220.68965517241378,Average,WA,98106
2014-07-08,999000.0,4.0,2.5,3130,10849,2.0,0,0,3,3130,0,2013,1923,9006 116th Ave NE,Kirkland,WA 98033,USA,2014,7,3,12,1,102,0.28850585307401605,782.5,1252.0,0,0.0,319.1693290734824,Average,WA,98033
2014-07-08,810000.0,2.0,2.75,2700,8572,1.0,0,0,3,2700,0,2007,0,22857 NE 138th Ct,Redmond,WA 98053,USA,2014,7,3,18,0,18,0.3149790013999067,1350.0,981.8181818181819,0,0.0,300.0,Average,WA,98053
2014-07-09,399950.0,5.0,2.75,1970,5400,1.0,0,0,3,1320,650,1986,0,1770 19th Ave S,Seattle,WA 98144,USA,2014,7,3,39,0,39,0.3648148148148148,394.0,716.3636363636364,1,0.3299492385786802,203.0203045685279,Average,WA,98144
2014-07-09,550000.0,3.0,2.0,1970,4166,2.0,0,3,5,1270,700,1929,0,3608 34th Ave SW,Seattle,WA 98126,USA,2014,7,3,96,0,96,0.4728756601056169,656.6666666666666,985.0,1,0.3553299492385787,279.18781725888323,Very Good,WA,98126
2014-07-09,290000.0,3.0,1.5,1950,15954,1.0,0,0,4,1950,0,1959,0,1020 S 299th Pl,Federal Way,WA 98003,USA,2014,7,3,66,0,66,0.12222640090259496,650.0,1300.0,0,0.0,148.71794871794873,Good,WA,98003
2014-07-09,232500.0,3.0,1.5,1940,9887,1.0,0,0,4,1140,800,1969,0,450 S 305th St,Federal Way,WA 98003,USA,2014,7,3,56,0,56,0.19621725498128856,646.6666666666666,1293.3333333333333,1,0.41237113402061853,119.84536082474227,Good,WA,98003
2014-07-09,1355000.0,4.0,3.5,3550,11000,1.0,0,2,3,2260,1290,1999,0,15317 SE 58th St,Bellevue,WA 98006,USA,2014,7,3,26,0,26,0.32272727272727275,887.5,1014.2857142857143,1,0.36338028169014086,381.6901408450704,Average,WA,98006
2014-07-09,565000.0,3.0,2.5,2500,7394,2.0,0,0,3,2500,0,1990,2009,12440 NE 160th St,Woodinville,WA 98072,USA,2014,7,3,35,1,16,0.3381119826886665,833.3333333333334,1000.0,0,0.0,226.0,Average,WA,98072
2014-07-09,749950.0,4.0,2.75,2910,18700,1.0,0,0,3,2210,700,1957,1995,821 NW 175th St,Shoreline,WA 98177,USA,2014,7,3,68,1,30,0.15561497326203208,727.5,1058.1818181818182,1,0.24054982817869416,257.7147766323024,Average,WA,98177
2014-07-09,720500.0,4.0,2.5,3350,35298,2.0,0,0,4,3350,0,1985,0,22720 NE 46th St,Redmond,WA 98053,USA,2014,7,3,40,0,40,0.09490622698169868,837.5,1340.0,0,0.0,215.07462686567163,Good,WA,98053
2014-07-09,507000.0,3.0,1.75,2140,40098,1.0,0,0,5,1490,650,1950,0,17295-17403 SE 192nd Dr,Renton,WA 98058,USA,2014,7,3,75,0,75,0.05336924534889521,713.3333333333334,1222.857142857143,1,0.3037383177570093,236.9158878504673,Very Good,WA,98058
2014-07-09,989000.0,5.0,4.5,4030,13474,2.0,0,0,3,4030,0,2000,0,25758 SE 31st Pl,Sammamish,WA 98075,USA,2014,7,3,25,0,25,0.29909455247142647,806.0,895.5555555555555,0,0.0,245.40942928039703,Average,WA,98075
2014-07-09,463000.0,4.0,2.5,1980,6660,2.0,0,0,4,1980,0,1974,0,12812 130th Ct NE,Kirkland,WA 98034,USA,2014,7,3,51,0,51,0.2972972972972973,495.0,792.0,0,0.0,233.83838383838383,Good,WA,98034
2014-07-09,310000.0,3.0,1.5,1460,9908,1.0,0,0,3,1460,0,1952,2008,19539 4th Ave S,Des Moines,WA 98148,USA,2014,7,3,73,1,17,0.14735567218409365,486.6666666666667,973.3333333333334,0,0.0,212.32876712328766,Average,WA,98148
2014-07-09,284000.0,4.0,1.75,1880,8800,1.0,0,0,3,1130,750,1960,2012,10000-10026 S 100th St,Seattle,WA 98168,USA,2014,7,3,65,1,13,0.21363636363636362,470.0,1074.2857142857142,1,0.39893617021276595,151.06382978723406,Average,WA,98168
2014-07-09,737500.0,3.0,1.75,2320,10900,2.0,0,0,3,2320,0,1935,1974,8038 42nd Ave NE,Seattle,WA 98115,USA,2014,7,3,90,1,51,0.21284403669724772,773.3333333333334,1325.7142857142858,0,0.0,317.88793103448273,Average,WA,98115
2014-07-09,569000.0,3.0,3.25,2220,8227,1.5,0,0,5,1770,450,1929,0,4123 13th Ave S,Seattle,WA 98108,USA,2014,7,3,96,0,96,0.26984319922207367,740.0,683.0769230769231,1,0.20270270270270271,256.3063063063063,Very Good,WA,98108
2014-07-09,700000.0,3.0,1.0,1410,7200,2.0,0,0,4,1410,0,1901,0,1122A 23rd Ave S,Seattle,WA 98144,USA,2014,7,3,124,0,124,0.19583333333333333,470.0,1410.0,0,0.0,496.45390070921985,Good,WA,98144
2014-07-09,660000.0,3.0,1.0,1240,3500,1.0,0,0,4,1240,0,1927,0,768 N 75th St,Seattle,WA 98103,USA,2014,7,3,98,0,98,0.35428571428571426,413.3333333333333,1240.0,0,0.0,532.258064516129,Good,WA,98103
2014-07-09,275000.0,4.0,2.0,2030,8426,2.0,0,0,3,2030,0,1944,0,3515 S 137th St,Tukwila,WA 98168,USA,2014,7,3,81,0,81,0.24092095893662474,507.5,1015.0,0,0.0,135.4679802955665,Average,WA,98168
2014-07-09,570000.0,6.0,3.75,4000,6015,2.0,0,2,3,3080,920,2004,2003,16638 SE 167th St,Renton,WA 98058,USA,2014,7,3,21,1,22,0.6650041562759768,666.6666666666666,1066.6666666666667,1,0.23,142.5,Average,WA,98058
2014-07-09,150000.0,3.0,0.75,490,38500,1.5,0,0,4,490,0,1959,0,11881 Tye River Rd NE,Skykomish,WA 98288,USA,2014,7,3,66,0,66,0.012727272727272728,163.33333333333334,490.0,0,0.0,306.1224489795918,Good,WA,98288
2014-07-09,356000.0,3.0,2.5,1590,3411,2.0,0,0,3,1590,0,2000,0,7828 Douglas Ave SE,Snoqualmie,WA 98065,USA,2014,7,3,25,0,25,0.46613896218117856,530.0,636.0,0,0.0,223.8993710691824,Average,WA,98065
2014-07-09,610000.0,3.0,2.5,2630,5827,2.0,0,0,3,2630,0,2001,0,9954 227th Way NE,Redmond,WA 98053,USA,2014,7,3,24,0,24,0.45134717693495796,876.6666666666666,1052.0,0,0.0,231.93916349809885,Average,WA,98053
2014-07-09,498800.0,2.0,1.75,1350,4614,1.0,0,0,3,1350,0,2008,0,12412 243rd Terrace NE,Redmond,WA 98053,USA,2014,7,3,17,0,17,0.2925877763328999,675.0,771.4285714285714,0,0.0,369.48148148148147,Average,WA,98053
2014-07-09,226550.0,3.0,1.0,990,4440,1.0,0,0,3,990,0,1943,2002,9025 15th Ave SW,Seattle,WA 98106,USA,2014,7,3,82,1,23,0.22297297297297297,330.0,990.0,0,0.0,228.83838383838383,Average,WA,98106
2014-07-09,692500.0,4.0,2.75,3710,7984,2.0,0,0,3,3710,0,1999,0,7313 Chanticleer Ave SE,Snoqualmie,WA 98065,USA,2014,7,3,26,0,26,0.4646793587174349,927.5,1349.090909090909,0,0.0,186.6576819407008,Average,WA,98065
2014-07-09,250000.0,3.0,1.0,990,8062,1.0,0,0,4,990,0,1960,2001,20824-20836 Occidental Ave S,Des Moines,WA 98198,USA,2014,7,3,65,1,24,0.12279831307367899,330.0,990.0,0,0.0,252.5252525252525,Good,WA,98198
2014-07-09,660000.0,4.0,2.5,2510,4543,2.0,0,0,3,2510,0,2002,0,22518 SE 15th Pl,Sammamish,WA 98075,USA,2014,7,3,23,0,23,0.5524983491085186,627.5,1004.0,0,0.0,262.9482071713147,Average,WA,98075
2014-07-09,295000.0,2.0,1.0,800,6500,1.0,0,0,4,800,0,1953,1983,108 N 183rd St,Shoreline,WA 98133,USA,2014,7,3,72,1,42,0.12307692307692308,400.0,800.0,0,0.0,368.75,Good,WA,98133
2014-07-09,154950.0,4.0,1.0,1600,10183,1.0,0,0,4,1600,0,1966,0,3516 O St SE,Auburn,WA 98002,USA,2014,7,3,59,0,59,0.15712461946381223,400.0,1600.0,0,0.0,96.84375,Good,WA,98002
2014-07-09,409124.0,5.0,3.25,3320,11340,2.0,0,0,4,2480,840,1999,0,14014 SE 236th Pl,Kent,WA 98042,USA,2014,7,3,26,0,26,0.2927689594356261,664.0,1021.5384615384615,1,0.25301204819277107,123.23012048192771,Good,WA,98042
2014-07-09,287000.0,5.0,1.5,1730,9230,1.0,0,0,3,1010,720,1962,2003,1724 Edmonds Way SE,Renton,WA 98058,USA,2014,7,3,63,1,22,0.18743228602383533,346.0,1153.3333333333333,1,0.4161849710982659,165.89595375722544,Average,WA,98058
2014-07-09,810000.0,4.0,1.75,2000,3988,1.0,0,4,4,1000,1000,1958,1972,1322 Alki Ave SW,Seattle,WA 98116,USA,2014,7,3,67,1,53,0.5015045135406219,500.0,1142.857142857143,1,0.5,405.0,Good,WA,98116
2014-07-09,525000.0,4.0,2.75,2910,6308,1.0,0,0,3,1640,1270,1985,0,14812 104th Ave NE,Bothell,WA 98011,USA,2014,7,3,40,0,40,0.46131896005072925,727.5,1058.1818181818182,1,0.436426116838488,180.41237113402062,Average,WA,98011
2014-07-09,525000.0,4.0,1.75,1710,10440,1.0,0,0,4,1710,0,1955,2009,3834 136th Ave SE,Bellevue,WA 98006,USA,2014,7,3,70,1,16,0.16379310344827586,427.5,977.1428571428571,0,0.0,307.0175438596491,Good,WA,98006
2014-07-09,275000.0,3.0,1.0,1200,7800,1.0,0,0,4,1200,0,1954,1979,9246 30th Ave SW,Seattle,WA 98126,USA,2014,7,3,71,1,46,0.15384615384615385,400.0,1200.0,0,0.0,229.16666666666666,Good,WA,98126
2014-07-09,583000.0,3.0,2.5,2600,5100,2.0,0,1,3,2600,0,1998,2006,1007 N 29th St,Renton,WA 98056,USA,2014,7,3,27,1,19,0.5098039215686274,866.6666666666666,1040.0,0,0.0,224.23076923076923,Average,WA,98056
2014-07-09,237950.0,2.0,1.75,1460,7926,1.0,0,0,4,1460,0,1987,0,26231 187th Pl SE,Covington,WA 98042,USA,2014,7,3,38,0,38,0.18420388594499118,730.0,834.2857142857143,0,0.0,162.9794520547945,Good,WA,98042
2014-07-09,1065000.0,4.0,3.75,4260,9800,2.0,0,0,3,4260,0,2008,0,7811 126th Ave NE,Kirkland,WA 98033,USA,2014,7,3,17,0,17,0.4346938775510204,1065.0,1136.0,0,0.0,250.0,Average,WA,98033
2014-07-09,679000.0,4.0,2.75,2100,4480,1.5,0,0,4,1780,320,1928,0,5519 31st Ave NE,Seattle,WA 98105,USA,2014,7,3,97,0,97,0.46875,525.0,763.6363636363636,1,0.1523809523809524,323.3333333333333,Good,WA,98105
2014-07-09,1465000.0,6.0,4.5,4230,6420,2.0,0,3,4,2360,1870,1916,0,1206 9th Ave W,Seattle,WA 98119,USA,2014,7,3,109,0,109,0.6588785046728972,705.0,940.0,1,0.44208037825059104,346.3356973995272,Good,WA,98119
2014-07-09,410000.0,3.0,1.75,1660,6250,1.0,0,0,3,830,830,1980,0,1919 42nd Ave SW,Seattle,WA 98116,USA,2014,7,3,45,0,45,0.2656,553.3333333333334,948.5714285714286,1,0.5,246.9879518072289,Average,WA,98116
2014-07-09,306000.0,3.0,1.0,1450,7200,1.0,0,0,3,1010,440,1969,2010,10606 NE 143rd Pl,Kirkland,WA 98034,USA,2014,7,3,56,1,15,0.2013888888888889,483.3333333333333,1450.0,1,0.30344827586206896,211.0344827586207,Average,WA,98034
2014-07-09,215000.0,4.0,1.5,1860,5040,1.5,0,0,5,1860,0,1920,0,1730 Washington Ave,Enumclaw,WA 98022,USA,2014,7,3,105,0,105,0.36904761904761907,465.0,1240.0,0,0.0,115.59139784946237,Very Good,WA,98022
2014-07-09,594950.0,4.0,2.5,2720,10006,2.0,0,0,3,2720,0,1989,0,2201 223rd Pl NE,Sammamish,WA 98074,USA,2014,7,3,36,0,36,0.27183689786128323,680.0,1088.0,0,0.0,218.7316176470588,Average,WA,98074
2014-07-09,1250000.0,4.0,2.5,2920,5500,1.0,0,3,3,2030,890,1957,2000,2440 Magnolia Blvd W,Seattle,WA 98199,USA,2014,7,3,68,1,25,0.5309090909090909,730.0,1168.0,1,0.3047945205479452,428.0821917808219,Average,WA,98199
2014-07-09,305000.0,3.0,1.5,1800,12196,1.0,0,0,4,1800,0,1966,0,30002 8th Ave SW,Federal Way,WA 98023,USA,2014,7,3,59,0,59,0.14758937356510332,600.0,1200.0,0,0.0,169.44444444444446,Good,WA,98023
2014-07-09,425000.0,2.0,1.0,1320,8830,1.0,0,0,3,1020,300,1939,1969,2603 36th Ave W,Seattle,WA 98199,USA,2014,7,3,86,1,56,0.14949037372593432,660.0,1320.0,1,0.22727272727272727,321.969696969697,Average,WA,98199
2014-07-09,215000.0,3.0,1.75,1770,29004,1.0,0,0,3,1770,0,1959,1989,2253 SW 313th St,Federal Way,WA 98023,USA,2014,7,3,66,1,36,0.06102606537029375,590.0,1011.4285714285714,0,0.0,121.46892655367232,Average,WA,98023
2014-07-09,480000.0,5.0,2.75,2550,7725,1.0,0,0,5,1390,1160,1967,0,12570 SE 72nd St,Newcastle,WA 98056,USA,2014,7,3,58,0,58,0.3300970873786408,510.0,927.2727272727273,1,0.4549019607843137,188.23529411764707,Very Good,WA,98056
2014-07-09,550000.0,4.0,1.75,2150,9000,1.0,0,0,4,1110,1040,1966,0,17010 NE 88th St,Redmond,WA 98052,USA,2014,7,3,59,0,59,0.2388888888888889,537.5,1228.5714285714287,1,0.48372093023255813,255.8139534883721,Good,WA,98052
